Actinobacillus,Actinomyces,Atopobium,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Fusobacterium,Gemella,Granulicatella,Haemophilus,Leptotrichia,Megasphaera,Mogibacterium,Moryella,Neisseria,Oribacterium,Parvimonas,Peptostreptococcus,Porphyromonas,Prevotella,Rothia,Selenomonas,Streptococcus,Tannerella,Veillonella,Abiotrophia,Aggregatibacter,Bifidobacterium,Butyrivibrio,Cardiobacterium,Corynebacterium,Dialister,Lautropia,Paludibacter,Scardovia,Sharpea,Staphylococcus,Bacteroides,Janthinobacterium,Klebsiella,Pyramidobacter,Treponema,Filifactor,Moraxella,Achromobacter,Eikenella,Mycoplasma,Pseudomonas,Schwartzia,Acinetobacter,Leuconostoc,Propionibacterium,Burkholderia,Lactobacillus,Chryseobacterium,Kingella,Nocardia,Alloscardovia,Enterococcus,Proteus,Nesterenkonia,Tetrasphaera,Peptococcus,TG5,Odoribacter,Geobacillus,Mycobacterium,Stenotrophomonas,Trabulsiella,Bacillus,Lactococcus,Pediococcus,Pseudoramibacter_Eubacterium,Serratia,Slackia,Peptoniphilus,Agrobacterium,Elizabethkingia,Sphaerochaeta,Sphingomonas,Mobiluncus,Bilophila,Enhydrobacter,Alloiococcus,Desulfovibrio,Avibacterium,Trichococcus,SHD-231,Anaerovorax,Morganella,Rhodococcus,Micrococcus,Phycicoccus,Dermabacter,Finegoldia,Sneathia,Desulfobulbus,Streptomyces,Halomonas,Shewanella,Dermacoccus,Actinobaculum,Microbacterium,BE24,Cellulomonas,Streptobacillus,Anaerococcus,Bradyrhizobium,Roseomonas,Afipia,Gluconacetobacter,Pasteurella,Gardnerella,Comamonas,Erwinia,Sphingobacterium,Wautersiella,Deinococcus,Gordonia,Kurthia,Propionivibrio,Vagococcus,Brevibacterium,Brochothrix,Acholeplasma,Anoxybacillus,Candidatus_Tammella,Novosphingobium,Sphingobium,Syntrophomonas,Plesiomonas,Cryocola,Ralstonia
0,0,0,0,0,0,0,0,0,0,40.309749,0,0,0,0,0,0,0,0,0,0,12.400552,0,47.2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.759802,2.188809,0.057099,0.228397,0.076132,1.008755,0.038066,0.932623,1.922345,0.685192,11.457937,0.780358,0.152265,0.076132,0.095166,46.079178,0.171298,0.152265,0.30453,9.173963,5.767035,5.690902,0.038066,7.575181,0.095166,2.436239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.539575,0.084459,0.410232,0.66361,0.19305,0,1.254826,0,0.482625,15.419884,0.47056,1.556467,0.108591,0,0,0.072394,1.351351,0,3.764479,7.251448,2.292471,0.542954,23.431467,0.024131,2.7389,0,0,1.930502,0,0,0.627413,0.687741,0,1.025579,2.208012,0.892857,0,0,0,0,0.301641,1.363417,0,0.144788,0.446429,0,0.072394,12.680985,0.024131,0,0,0,0.036197,8.90444,0,0,0,0,0,0,0,0,0,0.024131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.22,31.24,0,0,0,0,0,0,0,0,0,0,0,0,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.646987,0.020218,0.020218,0.080873,0.020218,0,0,0.303275,2.224019,0.060655,0.020218,0,0,0,0,0,0,0,0.020218,0.930044,1.637687,0.465022,90.780429,0,0.525677,0.060655,0,0.080873,0,0,0,0,0.060655,0,0.020218,0,0.020218,0,0,0,0,0,0,0.020218,0,0,0,0.060655,0,0,0,0,0,0.828953,0,0,0,0,1.091791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.38379,0.158919,0.059595,0.11919,0.099325,0.059595,0.139054,0,1.847437,3.456496,1.271355,0.019865,0.03973,0,0.695272,0.198649,0,0,0,0.635677,6.197855,0.198649,79.558999,0,1.648788,0,0,0,0,0,0.07946,0,0.258244,0,0,0,0,0,0,0,0,0,0,0.496623,0,0,0,0,0,0,0,0,0.03973,0,0,0.059595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059595,0.11919,0,0,0,0,0,0,0,0.11919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.482326,1.208666,0.04561,0.022805,0.04561,1.026226,0.04561,0.342075,0,0.22805,8.643101,0.27366,0,0,0.205245,19.40707,0.159635,0.068415,0.068415,3.466363,0.433295,48.141391,0,9.828962,0.022805,1.687571,0.843786,0.205245,0,0,0,0.09122,0,0.22805,0,0,0,0,0,0,0,0,0,0,0.04561,0,0.36488,0.04561,1.254276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04561,0,0,0,0,0,0,0.022805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.45492,1.508544,0.011786,0.082499,0,0,0.129641,0,0.129641,0.047142,0.023571,0.047142,0,0.412493,0,0.565704,0.011786,0,0,1.190336,4.596346,0.141426,38.797879,0.011786,3.453153,0,0,0,0,0,0,0.683559,0,0.023571,0.011786,0,0,0,0,0,0,0.011786,0,0.070713,0.070713,0,0.011786,42.675309,0,0,0,0,0,0.353565,0,0.058928,0,0.294638,0.10607,0,0,0,0,0,0,0,0,0.011786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.359057,0.125045,0,0.035727,0,0,0.142908,0,3.054662,56.823866,0.625223,0,0,0,0.285816,0.214362,0.017864,0,0,5.305466,7.591997,0.250089,18.86388,0,0.696677,0.375134,0,0,0,0,0,0,0.035727,0.017864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017864,0,0,0,0,0.071454,0,0.053591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.451875,0,0.067781,0,0,0,0,4.518753,0,0.926344,12.901039,0.045188,0.045188,0,0,5.919566,0,0,0,0.112969,0,0.3615,0,58.22413,0.135563,0.451875,0,0,0,0,0,0.225938,0.067781,0,0,0,0,0,0.045188,0,0,0,0,0,0,0,0,0.045188,0.022594,0,0,0,0,0,0,0,0,0,0,0.338906,14.957072,0,0,0,0.022594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022594,0,0,0,0.022594,0,0,0,0,0,0,0,0,0,0.022594,0,0,0.045188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.053735,0,0,0,0,0,0,0,0.053735,0.59108,0,0,0,0,0,0,0,0,0,0.107469,0.161204,0,41.160666,0,0.107469,0,0,0.053735,0,0,0,0,0,0,0,0,0.752284,0,0,31.488447,0,0,0,0,0,0,0,3.815153,0,0,0,0,0,21.655024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.753202,0.19926,0.227726,0.241958,0.284657,0.028466,0.341588,1.010532,1.494449,0.241958,1.110162,0.170794,0.185027,0.056931,1.280956,0.085397,0.056931,0.042699,0.085397,8.696271,11.400512,0.469684,54.540279,0.014233,4.938799,0,0.028466,0,0,0.014233,0.526615,0.028466,0.270424,0,0,0,0,0,0,0,0,0,0,0,0.042699,0,0.014233,2.476516,0,0,0,0,0,0,0,0.39852,0,0,0.19926,0,0.056931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.827279,0.593032,0.037064,0,0.185322,0.148258,0.037064,0.593032,0,0.481838,4.114159,0.518903,0,0,0,3.854707,0,0.037064,0,0.889548,1.371386,19.977761,0.037064,47.146034,0,1.445515,0,0,0,0,0,0.037064,0,0.148258,0.037064,0,0,0.037064,0,0,0,0,0,0,0.185322,0.296516,0,0,0.259451,0,0,0,0,0,0,0,0.148258,0,0,0.481838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.472909,0.094582,0,0.067558,0.013512,0,0.013512,0,0.905283,72.85502,0.067558,0,0,0.16214,0.054047,0.08107,0,0,0,1.743008,1.256587,0.067558,15.160114,0,2.432104,0.08107,0,0.027023,0,0,0,0.013512,0.027023,0,0,0,0,0,0,0,0,0,0,0,0.108094,0,0,4.067018,0,0,0,0,0,0.135117,0,0,0,0,0.08107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.323937,0.095557,0.071667,0.047778,0.382226,0.023889,0.310559,1.457238,2.484472,2.842809,0.358337,0,0.023889,0.071667,38.915432,0.095557,0,0,7.166746,1.170569,9.794553,0.047778,13.545151,0.119446,1.313903,0,0,0,0,0.047778,0.215002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.050167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.240691,0.20852,0.20852,0.014894,0.431933,0,0.148943,0,0,28.090557,0.238308,0,0.014894,0,12.213286,0.029789,0,0,0.565982,1.951147,24.158475,0.148943,21.045576,0,3.08311,0,0,0,0,0,0,0,0.834078,0,0,0,0,0,0,0,0,0,0,0,0.029789,0,0,0.20852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089366,0.059577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427249,3.441728,0.166152,0.189888,0.094944,0.522193,0.047472,0.830762,2.254925,1.542844,2.183717,3.892713,0.023736,0.071208,0.094944,8.260147,0.071208,0.023736,0.023736,0.735818,4.794683,5.435557,0.261097,14.929979,0.142416,0.973178,0,0.094944,0,0.023736,0,0.11868,0.023736,0.047472,0.023736,0,0,0,0,0,0,0,0.023736,0,0,0,0,0,48.160456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.271739,2.083333,0.060386,0.271739,0.966184,0.483092,0.030193,8.514493,5.163043,0.664251,16.092995,0.483092,0,0.150966,0.060386,8.574879,0.060386,0.513285,0.301932,16.425121,3.562802,9.51087,0.030193,9.812802,2.868357,5.193237,0,0.875604,0,0,0.030193,0.241546,0.845411,0,0,0,0,0,0,0,0,0,3.351449,0,0,0.09058,0,0.09058,0.241546,0,0,0,0,0,0,0,0,0,0.030193,0,0,0,0,0,0.150966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.570048,0,0,0.332126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.450804,27.930223,0.509604,0.098001,0.078401,0,0,0.235202,0.784006,0.529204,1.568013,3.900431,0.411603,0.0588,0,1.489612,0.0588,0.098001,0.196002,0.921207,14.700118,12.308898,0.196002,12.5441,0,8.428067,0,0,0.078401,0,0,0.0196,0.0588,0.0392,0,0,0,0,0.0392,0,0.137201,0,0.0588,0,0,0,0,0,10.584085,0,0,0,0,0,0.254802,0,0,0,1.176009,0,0,0.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.94437,0.419127,0.685845,0.171461,0.30482,0.171461,3.276815,0,1.466946,6.801295,1.886074,0.533435,0.628691,0.381025,16.136407,0.60964,0.15241,0.133359,1.428844,22.28996,8.820728,0.323871,16.879406,0.038102,7.353782,0,0.342922,0,0.057154,0.038102,0.266717,0.057154,0.076205,0.019051,0,0.019051,0.133359,0,0,0,0,0.019051,0.038102,0,0,0,0.019051,0,0,0,0,0,0,0.057154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.018574,12.722189,0.479329,0.439385,0.619133,1.777511,0.379469,4.793289,4.89315,1.238266,8.188536,2.176952,0,0.079888,0.039944,9.386858,0.279609,0.219692,1.058518,2.037148,19.59257,1.278211,0.599161,13.161574,0.19972,5.212702,0,0.19972,0,0.019972,0.019972,0.019972,0.19972,0.219692,0.059916,0,0,0.039944,0,0,0.039944,0,0.679049,0.019972,6.0715,0,0,0.039944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159776,0.119832,0.019972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.407267,0.084016,0,0.042008,0.042008,0,0.10502,0,0,1.869355,0.651124,0,0.021004,0,39.445495,0.021004,0.063012,0.063012,2.079395,1.743331,13.127494,0.042008,36.336904,0.231044,1.323251,0,0.42008,0,0,0,0.084016,0.021004,0.10502,0,0,0,0.42008,0.042008,0,0,0,0,0,0,0,0,0.147028,0.042008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.056802,1.150241,0.056802,0,0.227208,0.042602,0,0,1.306447,1.235444,1.618858,0.085203,0,0.028401,0,1.874467,0.085203,0,0,0.014201,4.16075,13.107072,0.028401,64.683329,0,3.947742,0,0,0,0,0,0.042602,0,0.042602,0,0,0,5.01278,0,0,0,0,0,0,0.056802,0.014201,0,0,0.099404,0,0,0,0,0,0.198807,0,0,0,0,0.340812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021533,3.251507,0.40913,0.172265,0.129199,0,0,0.107666,2.04565,0,0.236865,1.722653,0.215332,0.043066,0,0.322997,0.215332,0,0,0.064599,7.708872,19.099914,0.150732,56.072351,0,4.069767,0,0.064599,0.236865,0,0,0.086133,0.215332,0,0,0.366064,0,0,0,0,0,0,0,0,0,0,0,0,2.777778,0,0,0,0,0,0.021533,0,0,0,0,0,0,0.107666,0,0,0,0,0,0,0,0,0,0,0,0.021533,0,0.021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.510421,3.721821,0.191408,0.255211,0.297746,0.233943,0.063803,1.552531,3.253934,1.169715,4.210974,4.296044,0.361548,0.08507,0.08507,6.358996,0.233943,0.042535,0.127605,1.616333,10.910251,7.635049,0.17014,9.251382,0.106338,4.891536,0,1.467461,0,0.212675,0,0.106338,0.127605,0.063803,0,0,0,0,0,0,0,0,0.042535,0.063803,0,0,0,0,36.21863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.253307,0.111405,0.139256,0.069628,0.264587,0.027851,0.612728,0,0.194959,70.937195,1.726779,0,0.027851,0.111405,2.381284,0.055703,0.027851,0.027851,0.779836,6.628603,4.066286,0.22281,5.848768,0.055703,2.757276,0,0.292438,0,0,0.027851,0.292438,0.041777,0.250661,0,0,0,0.083554,0,0,0,0,0.069628,0,0,0.027851,0.111405,0,0.44562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.749026,0,0,0,0,0,0,0.890373,10.306066,5.932109,0,0,0,0,3.183083,0,0,0,0,0,36.616583,0,38.720089,0,1.591541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.245031,13.476722,1.061802,0.462837,0.136129,0.054451,0.027226,0.38116,3.566567,2.096379,2.72257,3.67547,0.272257,0.136129,0.38116,3.512115,0.108903,0,0,0.435611,16.172066,9.50177,0.598965,30.193302,0.027226,8.902804,0,0.108903,0.136129,0.027226,0,0.054451,0.108903,0.027226,0,0,0,0.353934,0,0,0.136129,0,0.027226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598965,0.272257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.431655,2.249836,0.039241,0.078483,0.026161,0,0.01308,0,0.863309,0.58862,0.379333,0.248528,0,0.01308,0.065402,1.268803,0.01308,0,0,0.026161,1.17724,1.530412,0,5.676913,0,0.87639,0,0,0,0,0,0.026161,0,0.039241,0,0,0,0,0,0,84.224984,0,0,0,0,0.065402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.923123,4.897596,0.089047,0.029682,0.296824,0.029682,0,0.178094,11.991689,2.641733,1.810626,2.552686,0,0.029682,0.089047,2.285545,0.11873,0,0,0.029682,4.689819,9.617097,0,32.888097,0,7.390917,0,0,0.029682,0,0,0,0,0,0,0,0,0.029682,0,0,0,0,0,0,0,0,0,0,7.123776,0,0,0,0,0,0.237459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.470219,2.880094,0.039185,0.117555,0.254702,0.960031,0.019592,0.666144,4.584639,2.253135,4.819749,4.094828,0.137147,0.019592,0.039185,28.526646,0.058777,0,0.019592,1.234326,2.44906,14.71395,0.23511,26.782915,0.039185,2.997649,0,0.901254,0,0,0.15674,0.450627,0,0,0,0,0,0,0,0,0.097962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.297345,0.11672,0.02918,0.02918,0.2918,0,0.08754,4.931427,2.976364,3.880945,0.904581,0.11672,0,0.02918,14.29822,0,0,0,0.05836,0.758681,25.007295,0,13.131018,0,2.246863,0,0.35016,0,0,0,0.17508,0,0.904581,0,0,0,0,0,0,0,0,0,0,0,0.02918,0,0,26.203677,0,0,0,0,0,0.08754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.455963,1.286048,0.155885,0.402702,0,0,1.312029,0,20.8106,19.498571,0.298779,0.272798,0.376721,0.363731,3.975058,0.051962,0.168875,0.168875,1.351,1.727721,5.001299,0.168875,25.681995,0.090933,6.742011,1.402962,0,0.142894,0,0,0.207846,0.233827,0.753442,0.116913,0.025981,0,0.233827,0,0,0,0,0.32476,0,0.025981,0,0,0.051962,0,0.025981,0,0,0,0.077942,0.311769,0,0.077942,0,0,0,0,0,0,0,0.025981,0.025981,0,0,0,0,0,0,0,0.025981,0,0.025981,0,0,0,0,0,0,0,0.01299,0,0.038971,0,0,0.025981,0,0,0,0,0,0,0,0,0,0,0.207846,0.194856,0,0,0,0,0,0,0,0.025981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.346687,1.951721,0.128403,0.205444,0.102722,0.552131,0.231125,1.605033,3.800719,2.349769,1.489471,0.924499,0.089882,0.308166,0,25.205444,0.346687,0.46225,1.759117,0.231125,2.41397,11.453518,0.102722,39.381099,0.398048,2.105804,0.141243,0.077042,0,0,0,0.051361,0,0.051361,0.141243,0,0,0.128403,0,0,0,0,0,0,0.038521,0,0,0.038521,1.361068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.34965,0.34965,0.01295,0.01295,0.06475,0,0.0259,0.4662,2.084952,21.561772,0.1036,0.06475,0,0.03885,0.01295,0.01295,0,0,0,2.266252,8.417508,0.0259,58.080808,0,5.698006,0,0,0,0,0,0,0.01295,0,0.01295,0.16835,0,0,0,0,0,0,0,0,0.0259,0,0,0,0,0,0,0,0,0,0.0259,0,0,0,0,0,0,0.1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.052804,0,0,0,0,0,0,0.010561,0.010561,94.138769,0,0,0,0,0.021122,0,0,0,0,0,0.464674,0,1.298976,0,0.200655,0,0,0,0,0,0,0,0,0,0.063365,0,2.344493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.032008,0.387973,0.775946,0,0,0.048497,1.212415,0,5.043647,0.775946,0.048497,0.096993,0.14549,0.096993,0,0,1.745878,0,0,0.824442,63.530553,0.969932,8.874879,0,3.637245,0,0,0.630456,0,0,0,0.242483,0,0,0.048497,0,0,0,0,0,0,0,0,0.096993,0,0,0.048497,0,0.048497,0,0,0,0,3.346266,0,0,0,0,0,0,0,0,0,0.048497,0,0,0,0,0,0,0,0,0,0,0,0.14549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048497,0.048497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
